@relation caracteristicas

@attribute roxoSapatoAgnes real
@attribute azulCasacoAgnes real
@attribute cinzaCabeloAgnes real
@attribute marronCabeloBarney real
@attribute marromCamisaBarney real
@attribute azulCalcaBarney real
@attribute classe {Agnes, Barney}

@data
8.936564127604168,17.155965169270836,0.0010172526041666665,0.07425944010416666,0.33976236979166663,0.002034505208333333,Barney
0.045072115384615384,2.6467347756410255,0.0,0.0,0.3405448717948718,0.0,Barney
1.5508146367521367,1.3913928952991452,0.0,0.29296875,0.23203792735042736,0.06009615384615385,Barney
4.499699519230769,0.6514590010683761,0.4782652243589744,0.08430154914529915,0.15691773504273504,0.013354700854700856,Barney
0.02921340811965812,2.640057425213675,0.0,0.0,0.3180088141025641,0.0,Barney
5.847689636752137,2.2853231837606836,2.948050213675214,0.05675747863247864,0.4532251602564103,0.0,Barney
4.445446047008547,2.267795138888889,0.08430154914529915,0.03255208333333333,14.916366185897436,0.07678952991452992,Barney
1.6735109508547008,1.426448985042735,0.0,0.08513621794871795,0.4164997329059829,0.09765625,Barney
0.6568843482905983,0.7128071581196581,0.1660990918803419,0.050497462606837615,2.5732839209401708,0.30131543803418803,Barney
5.344669117647059,0.21323529411764708,10.699448529411764,0.0,0.8777573529411765,0.0,Barney
0.09287587412587413,0.8249562937062938,0.019121503496503496,0.007284382284382284,0.3086756993006993,0.005463286713286713,Barney
0.6569010416666666,0.626953125,0.0,1.4108072916666667,12.854817708333332,0.0,Barney
0.4243827160493827,3.176440329218107,0.17843364197530864,0.06108539094650206,0.9452160493827161,1.4748906893004117,Barney
1.1437435699588476,2.0640432098765435,0.0,0.02732767489711934,2.8541345164609053,0.0,Barney
0.2768065268065268,5.50152972027972,0.2340107808857809,0.07466491841491842,12.55827505827506,0.014568764568764568,Barney
10.835477941176471,1.3832720588235294,4.043198529411765,0.03676470588235294,0.7352941176470588,0.0,Barney
0.7683899176954733,2.425733024691358,0.9460198045267489,0.038580246913580245,3.277311599794239,1.2663162294238683,Barney
2.407328287760417,6.293741861979167,0.00152587890625,0.009663899739583332,0.4328409830729167,0.02593994140625,Barney
5.353860294117647,0.2270220588235294,10.598345588235295,0.0,0.8566176470588235,0.0,Barney
0.08930956196581197,1.0141225961538463,8.346688034188035E-4,1.7348591079059827,5.697866586538462,0.01460670405982906,Barney
4.90210262345679,1.044479809670782,0.043402777777777776,0.005626286008230453,0.10529192386831275,0.014869470164609053,Barney
0.1218616452991453,0.5124866452991453,0.012937366452991454,2.07164797008547,6.427367120726496,0.00250400641025641,Barney
0.05626286008230453,0.10207690329218105,0.0024112654320987653,0.04862718621399177,0.3524466306584362,0.0349633487654321,Barney
0.3693409455128205,0.18821781517094016,0.0,2.1947616185897436,3.713441506410257,0.0,Barney
0.5275106837606838,0.30548878205128205,0.02003205128205128,0.5467080662393162,9.861611912393162,0.0,Barney
1.7208397633744856,0.27408050411522633,0.029738940329218106,0.05304783950617284,0.24594907407407407,0.0,Barney
0.01252003205128205,0.05341880341880342,0.01919738247863248,0.025874732905982908,0.18195779914529914,0.0,Barney
1.222865675990676,9.405958624708624,0.005463286713286713,0.04097465034965035,2.5158435314685317,0.09560751748251749,Barney
0.10298295454545453,0.03728693181818182,0.3045099431818182,0.050603693181818184,23.241299715909093,0.0,Barney
0.00887784090909091,0.15269886363636365,2.0250355113636367,0.00887784090909091,28.857421875,0.0,Barney
1.4861505681818183,8.331853693181818,0.3826349431818182,0.044389204545454544,4.891690340909091,0.0,Barney
0.025745738636363633,0.06569602272727272,0.634765625,0.2592329545454546,18.26171875,0.0,Barney
0.8237847222222223,3.814236111111111,0.1623263888888889,0.0234375,2.904513888888889,0.010416666666666668,Barney
0.11363636363636363,0.033735795454545456,0.4261363636363636,0.048828125,24.397194602272727,0.0,Barney
7.417643229166666,1.55078125,0.03157552083333333,0.009440104166666666,1.109375,0.0,Barney
2.7122395833333335,20.059244791666668,0.416015625,0.05013020833333333,0.18684895833333334,0.052083333333333336,Barney
0.5904947916666667,2.7604166666666665,1.5559895833333333,0.0,0.48242187500000006,0.007161458333333333,Barney
0.17521862139917696,2.2589538323045266,0.04742155349794239,1.3173546810699588,30.78904642489712,0.0024112654320987653,Barney
0.043294270833333336,0.5901692708333333,0.013671875000000002,0.058919270833333336,0.19954427083333334,0.006835937500000001,Barney
0.3560635288065844,0.8527842078189302,0.0,1.0866769547325104,0.3271283436213992,0.0,Barney
0.024916409465020578,0.05465534979423868,3.940811471193416,0.19852752057613168,3.169206532921811,0.0,Barney
0.03215020576131687,0.41393389917695467,0.0,0.043402777777777776,1.879983281893004,0.0024112654320987653,Barney
0.019290123456790122,0.041795267489711935,3.599215534979424,0.12377829218106996,1.7457561728395063,0.0,Barney
3.844067174145299,2.5390625,6.4544938568376065,0.0,0.11059361645299146,0.012937366452991454,Barney
6.9953592414529915,5.42701655982906,4.9120259081196584,0.011268028846153846,0.1197749732905983,0.1268696581196581,Barney
0.18131510416666666,0.8837890625000001,0.033528645833333336,0.055338541666666664,0.40592447916666663,0.0107421875,Barney
10.743566176470589,1.6801470588235292,4.764705882352941,0.013786764705882353,0.5560661764705882,0.0,Barney
1.363090034965035,8.643830128205128,1.3904064685314685,0.036421911421911424,5.038971445221446,0.001821095571095571,Barney
10.762867647058824,1.8943014705882353,4.897977941176471,0.016544117647058824,0.5836397058823529,0.0,Barney
0.3639155982905983,0.07845886752136752,0.0,0.07094684829059829,1.159354967948718,0.0,Barney
5.072265625,2.850260416666667,0.0,0.030598958333333336,0.248046875,0.12565104166666666,Barney
0.15024038461538464,0.2913752913752914,0.00819493006993007,0.046437937062937064,10.741732226107226,0.0,Barney
0.1256555944055944,0.1393138111888112,9.105477855477855E-4,0.044616841491841495,11.124162296037296,0.0,Barney
0.1320294289044289,0.12838723776223776,0.009105477855477856,0.031869172494172496,11.03674970862471,0.0,Barney
0.3649048353909465,1.6919045781893005,0.07635673868312758,0.045010288065843625,1.0223765432098766,10.488200874485596,Barney
0.47180426954732513,0.21460262345679013,0.0,0.1808449074074074,1.336644804526749,0.0016075102880658437,Barney
0.3616898148148148,1.7835326646090535,0.102880658436214,0.029738940329218106,0.997460133744856,10.367637602880658,Barney
1.6115290637860082,1.4539930555555556,0.0,0.043402777777777776,0.6028163580246914,0.0,Barney
0.2850014568764569,3.1040574009324007,0.07011217948717949,0.044616841491841495,30.956803613053612,0.005463286713286713,Barney
21.70138888888889,1.0621624228395061,4.018775720164609E-4,0.007635673868312758,1.2225115740740742,4.018775720164609E-4,Barney
0.18526556069958847,6.861657664609054,4.018775720164609E-4,0.0,13.618023405349794,0.0,Barney
0.9674479166666666,2.7109375,0.21484375000000003,0.002604166666666667,2.085286458333333,0.0,Barney
0.19290123456790123,6.851610725308642,4.018775720164609E-4,0.0,13.577835648148149,0.0,Barney
17.601032021604937,3.5968042695473255,0.0,0.004018775720164609,3.3215181327160495,5.144434799382716,Barney
7.720686431623931,1.2177817841880343,0.055922809829059825,1.5992254273504272,0.4674145299145299,0.0,Barney
0.020866720085470084,0.08346688034188034,0.0484107905982906,0.15691773504273504,18.30512152777778,0.0,Barney
0.020866720085470084,0.05675747863247864,0.03756009615384616,0.2186832264957265,18.060563568376068,0.0,Barney
1.9088875534188037,3.730969551282051,0.2153445512820513,0.390625,0.16276041666666669,0.1201923076923077,Barney
0.5846354166666666,0.8496093749999999,0.0,1.2083333333333333,13.608723958333332,0.0,Barney
0.642578125,0.73828125,0.0,1.50390625,13.602864583333332,0.0,Barney
